ParticipantName	LocalTimeStamp	FixationIndex	GazeEventDuration	AOI[window]Hit	AOI[title]Hit	AOI[graph]Hit	AOI[legend]Hit	AOI[Q3]Hit	AOI[Q2]Hit	AOI[Q1]Hit	
P10	11:01:20.133	14	160	1	1	0	0	0	0	0	
P10	11:01:20.370	15	187	0	0	0	0	0	0	0	
P10	11:01:20.693	16	113	1	1	0	0	0	0	0	
P10	11:01:20.859	17	433	1	1	0	0	0	0	0	
P10	11:01:21.349	18	213	1	1	0	0	0	0	0	
P10	11:01:21.576	19	500	1	1	0	0	0	0	0	
P10	11:01:22.106	20	277	1	1	0	0	0	0	0	
P10	11:01:22.439	21	137	1	1	0	0	0	0	0	
P10	11:01:22.592	22	227	1	1	0	0	0	0	0	
P10	11:01:22.932	23	277	1	1	0	0	0	0	0	
P10	11:01:23.229	24	230	1	1	0	0	0	0	0	
P10	11:01:23.486	25	147	1	1	0	0	0	0	0	
P10	11:01:23.666	26	367	1	1	0	0	0	0	0	
P10	11:01:24.062	27	167	1	1	0	0	0	0	0	
P10	11:01:24.259	28	190	1	1	0	0	0	0	0	
P10	11:01:24.476	29	227	1	1	0	0	0	0	0	
P10	11:01:24.736	30	193	1	1	0	0	0	0	0	
P10	11:01:25.002	31	153	1	1	0	0	0	0	0	
P10	11:01:25.192	32	150	1	1	0	0	0	0	0	
P10	11:01:25.392	33	1183	1	0	0	1	0	0	0	
P10	11:01:26.609	34	253	1	0	0	1	0	0	0	
P10	11:01:26.932	35	107	1	0	1	0	0	0	0	
P10	11:01:27.099	36	167	1	0	1	0	0	0	0	
P10	11:01:27.312	37	87	1	0	1	0	0	0	0	
P10	11:01:27.419	38	413	1	0	1	0	0	0	0	
P10	11:01:27.865	39	110	1	0	1	0	0	0	0	
P10	11:01:28.178	40	150	1	0	1	0	0	0	1	
P10	11:01:28.392	41	100	1	0	1	0	0	0	1	
P10	11:01:28.702	42	140	1	1	0	0	0	0	0	
P10	11:01:28.878	43	170	1	1	0	0	0	0	0	
P10	11:01:29.075	44	230	1	1	0	0	0	0	0	
P10	11:01:29.335	45	227	1	1	0	0	0	0	0	
P10	11:01:29.595	46	180	1	1	0	0	0	0	0	
P10	11:01:29.818	47	130	1	1	0	0	0	0	0	
P10	11:01:30.498	48	87	1	1	0	0	0	0	0	
P10	11:01:30.628	49	167	1	1	0	0	0	0	0	
P10	11:01:31.022	50	77	1	1	0	0	0	0	0	
P10	11:01:31.751	51	130	1	0	0	0	0	0	0	
P10	11:01:31.918	52	430	1	1	0	0	0	0	0	
P10	11:01:32.541	53	473	1	1	0	0	0	0	0	
P10	11:01:33.035	54	507	1	1	0	0	0	0	0	
P10	11:01:34.218	55	257	1	0	0	0	0	0	0	
P10	11:01:34.614	56	120	1	1	0	0	0	0	0	
P10	11:01:34.818	57	260	1	1	0	0	0	0	0	
P10	11:01:35.108	58	203	1	1	0	0	0	0	0	
P10	11:01:35.348	59	97	1	1	0	0	0	0	0	
P10	11:01:35.478	60	60	1	1	0	0	0	0	0	
P10	11:01:35.584	61	203	1	0	1	0	0	0	1	
P10	11:01:35.881	62	380	1	0	0	1	0	0	0	
P10	11:01:36.357	63	87	1	0	1	0	0	0	0	
P10	11:01:36.468	64	90	1	0	1	0	0	0	0	
P10	11:01:37.107	65	307	1	0	1	0	1	0	0	
P10	11:01:37.434	66	283	1	0	1	0	1	0	0	
P10	11:01:37.731	67	457	1	0	1	0	0	0	0	
P10	11:01:38.490	68	87	1	0	0	0	0	0	0	
P10	11:01:38.661	69	173	1	1	0	0	0	0	0	
P10	11:01:38.934	70	67	1	0	0	0	0	0	0	
P10	11:01:39.147	71	123	1	1	0	0	0	0	0	
P10	11:01:39.327	72	127	1	1	0	0	0	0	0	
P10	11:01:39.697	73	97	1	1	0	0	0	0	0	
P10	11:01:39.830	74	253	1	0	0	0	0	0	0	
P10	11:01:40.140	75	203	1	0	0	0	0	0	0	
P10	11:01:40.407	76	80	1	0	0	0	0	0	0	
P10	11:01:40.914	77	277	1	1	0	0	0	0	0	
P10	11:01:41.250	78	373	1	1	0	0	0	0	0	
P10	11:01:41.627	79	180	1	1	0	0	0	0	0	
P10	11:01:41.847	80	347	1	1	0	0	0	0	0	
P10	11:01:42.247	81	237	1	0	0	0	0	0	0	
P10	11:01:42.683	82	107	1	0	1	0	0	0	0	
P10	11:01:42.833	83	90	1	1	0	0	0	0	0	
P10	11:01:43.263	84	120	1	0	0	0	0	0	0	
P10	11:01:43.463	85	253	1	0	0	1	0	0	0	
P10	11:01:43.733	86	187	1	0	0	1	0	0	0	
P10	11:01:43.960	87	123	1	0	0	0	0	0	0	
P10	11:01:44.143	88	107	1	0	0	0	0	0	0	
P10	11:01:44.736	89	63	1	0	1	0	0	0	0	
P10	11:01:44.896	90	180	1	0	0	1	0	0	0	
P10	11:01:45.083	91	190	1	0	0	1	0	0	0	
P10	11:01:45.336	92	240	1	0	1	0	0	0	1	
P10	11:01:46.123	93	73	1	0	1	0	0	1	0	
P10	11:01:46.203	94	100	1	0	1	0	0	1	0	
P10	11:01:46.320	95	703	1	0	1	0	0	1	0	
P10	11:01:47.113	96	293	1	0	1	0	0	1	0	
P10	11:01:47.686	97	260	1	0	0	1	0	0	0	
P10	11:01:47.959	98	260	1	0	0	1	0	0	0	
P10	11:01:48.266	99	187	1	0	0	0	0	0	0	
P10	11:01:48.499	100	190	1	1	0	0	0	0	0	
P10	11:01:48.743	101	220	1	1	0	0	0	0	0	
P10	11:01:49.006	102	340	1	0	0	0	0	0	0	
P10	11:01:49.372	103	187	1	1	0	0	0	0	0	
P10	11:01:49.782	104	173	1	0	0	1	0	0	0	
P10	11:01:50.016	105	193	1	0	1	0	0	0	1	
P10	11:01:50.246	106	127	1	0	1	0	0	0	0	
P10	11:01:50.399	107	303	1	0	1	0	0	0	0	
P10	11:01:50.749	108	93	1	1	0	0	0	0	0	
P10	11:01:51.702	109	90	1	0	0	1	0	0	0	
P10	11:01:51.822	110	193	1	0	0	1	0	0	0	
P10	11:01:52.415	111	63	1	0	0	0	0	0	0	
P10	11:01:52.545	112	87	1	0	0	0	0	0	0	
P10	11:01:52.759	113	217	1	0	0	1	0	0	0	
P10	11:01:52.999	114	163	1	0	0	1	0	0	0	
P10	11:01:53.212	115	150	1	0	1	0	0	0	0	
P10	11:01:53.502	116	83	1	0	1	0	0	0	0	
P10	11:01:53.692	117	77	1	0	1	0	0	0	0	
P10	11:01:53.802	118	180	1	0	1	0	0	0	1	
P10	11:01:54.269	119	90	1	0	1	0	0	0	0	
P10	11:01:54.525	120	173	1	0	1	0	0	0	0	
P10	11:01:54.918	121	353	1	0	1	0	0	1	0	
P10	11:01:55.335	122	363	1	0	1	0	0	1	0	
P10	11:01:55.708	123	163	1	0	1	0	0	1	0	
P10	11:01:55.995	124	283	1	0	0	1	0	0	0	
P10	11:01:56.288	125	253	1	0	0	1	0	0	0	
P10	11:01:56.562	126	157	1	0	0	1	0	0	0	
P10	11:01:56.918	127	97	1	0	1	0	0	0	1	
P10	11:01:57.108	128	143	1	1	0	0	0	0	0	
P10	11:01:57.295	129	67	1	1	0	0	0	0	0	
P10	11:01:57.598	130	253	1	1	0	0	0	0	0	
P10	11:01:57.931	131	180	1	1	0	0	0	0	0	
P10	11:01:58.198	132	150	1	1	0	0	0	0	0	
P10	11:01:58.378	133	143	1	1	0	0	0	0	0	
P10	11:01:58.555	134	163	1	1	0	0	0	0	0	
P11	11:25:36.554	1	300	1	1	0	0	0	0	0	
P11	11:25:36.750	2	103	1	1	0	0	0	0	0	
P11	11:25:36.874	3	277	1	1	0	0	0	0	0	
P11	11:25:37.184	4	293	1	1	0	0	0	0	0	
P11	11:25:37.497	5	63	1	1	0	0	0	0	0	
P11	11:25:37.590	6	130	1	1	0	0	0	0	0	
P11	11:25:37.750	7	153	1	1	0	0	0	0	0	
P11	11:25:37.934	8	300	1	1	0	0	0	0	0	
P11	11:25:38.254	9	247	1	1	0	0	0	0	0	
P11	11:25:38.523	10	213	1	1	0	0	0	0	0	
P11	11:25:38.760	11	297	1	1	0	0	0	0	0	
P11	11:25:39.077	12	90	1	1	0	0	0	0	0	
P11	11:25:39.190	13	150	1	1	0	0	0	0	0	
P11	11:25:39.350	14	217	1	1	0	0	0	0	0	
P11	11:25:39.590	15	160	1	1	0	0	0	0	0	
P11	11:25:39.780	16	170	1	1	0	0	0	0	0	
P11	11:25:39.967	17	153	1	1	0	0	0	0	0	
P11	11:25:40.143	18	237	1	1	0	0	0	0	0	
P11	11:25:40.430	19	123	1	1	0	0	0	0	0	
P11	11:25:40.587	20	200	1	1	0	0	0	0	0	
P11	11:25:40.827	21	183	1	1	0	0	0	0	0	
P11	11:25:41.043	22	277	1	1	0	0	0	0	0	
P11	11:25:41.363	23	473	1	0	0	1	0	0	0	
P11	11:25:41.893	24	210	1	0	1	0	0	0	1	
P11	11:25:42.186	25	90	1	0	0	0	0	0	0	
P11	11:25:42.310	26	327	1	1	0	0	0	0	0	
P11	11:25:42.673	27	243	1	0	0	1	0	0	0	
P11	11:25:42.929	28	343	1	0	0	1	0	0	0	
P11	11:25:43.576	29	123	1	0	1	0	0	0	1	
P11	11:25:43.733	30	260	1	0	1	0	0	0	1	
P11	11:25:44.009	31	340	1	0	1	0	0	0	1	
P11	11:25:44.756	32	407	1	0	1	0	0	0	1	
P11	11:25:45.256	33	227	1	0	1	0	0	1	0	
P11	11:25:45.516	34	270	1	0	1	0	0	0	1	
P11	11:25:45.806	35	377	1	0	1	0	0	0	1	
P11	11:25:46.226	36	190	1	0	1	0	0	1	0	
P11	11:25:46.429	37	343	1	0	1	0	0	1	0	
P11	11:25:46.802	38	343	1	0	1	0	1	0	0	
P11	11:25:47.189	39	427	1	0	1	0	1	0	0	
P11	11:25:47.682	40	213	1	1	0	0	0	0	0	
P11	11:25:47.969	41	87	1	1	0	0	0	0	0	
P11	11:25:48.086	42	247	1	1	0	0	0	0	0	
P11	11:25:48.362	43	137	1	1	0	0	0	0	0	
P11	11:25:48.562	44	163	1	1	0	0	0	0	0	
P11	11:25:48.746	45	247	1	1	0	0	0	0	0	
P11	11:25:49.025	46	287	1	1	0	0	0	0	0	
P11	11:25:49.335	47	237	1	1	0	0	0	0	0	
P11	11:25:49.599	48	180	1	1	0	0	0	0	0	
P11	11:25:49.795	49	150	1	1	0	0	0	0	0	
P11	11:25:49.965	50	293	1	1	0	0	0	0	0	
P11	11:25:50.315	51	133	1	1	0	0	0	0	0	
P11	11:25:50.469	52	217	1	1	0	0	0	0	0	
P11	11:25:50.709	53	243	1	1	0	0	0	0	0	
P11	11:25:50.985	54	163	1	1	0	0	0	0	0	
P11	11:25:51.192	55	180	1	1	0	0	0	0	0	
P11	11:25:51.392	56	160	1	1	0	0	0	0	0	
P11	11:25:51.579	57	140	1	1	0	0	0	0	0	
P11	11:25:51.762	58	247	1	1	0	0	0	0	0	
P11	11:25:52.018	59	153	1	1	0	0	0	0	0	
P11	11:25:52.258	60	243	1	1	0	0	0	0	0	
P11	11:25:52.552	61	127	1	0	1	0	0	0	1	
P11	11:25:52.682	62	170	1	0	1	0	0	0	1	
P11	11:25:52.885	63	897	1	0	1	0	0	0	1	
P11	11:25:53.785	64	157	1	0	1	0	0	0	1	
P11	11:25:54.001	65	157	1	1	0	0	0	0	0	
P11	11:25:54.225	66	127	1	1	0	0	0	0	0	
P11	11:25:54.375	67	297	1	1	0	0	0	0	0	
P11	11:25:54.705	68	147	1	1	0	0	0	0	0	
P11	11:25:54.878	69	173	1	1	0	0	0	0	0	
P11	11:25:55.118	70	117	1	1	0	0	0	0	0	
P11	11:25:55.258	71	160	1	1	0	0	0	0	0	
P11	11:25:55.451	72	203	1	1	0	0	0	0	0	
P11	11:25:55.698	73	177	1	1	0	0	0	0	0	
P11	11:25:55.918	74	223	1	1	0	0	0	0	0	
P11	11:25:56.178	75	193	1	1	0	0	0	0	0	
P11	11:25:56.405	76	223	1	1	0	0	0	0	0	
P11	11:25:56.651	77	77	1	1	0	0	0	0	0	
P11	11:25:56.784	78	347	1	0	1	0	0	0	1	
P11	11:25:57.208	79	260	1	0	1	0	1	0	0	
P11	11:25:57.471	80	73	1	0	1	0	1	0	0	
P11	11:25:57.551	81	73	1	0	1	0	1	0	0	
P11	11:25:57.634	82	147	1	0	1	0	1	0	0	
P11	11:25:57.801	83	267	1	0	1	0	1	0	0	
P11	11:25:58.078	84	173	1	0	1	0	1	0	0	
P11	11:25:58.324	85	107	1	0	0	0	0	0	0	
P11	11:25:58.471	86	223	1	1	0	0	0	0	0	
P11	11:25:58.727	87	233	1	1	0	0	0	0	0	
P11	11:25:59.034	88	120	1	1	0	0	0	0	0	
P11	11:25:59.181	89	177	1	1	0	0	0	0	0	
P11	11:25:59.378	90	313	1	1	0	0	0	0	0	
P11	11:25:59.724	91	217	1	0	0	1	0	0	0	
P11	11:26:00.464	92	230	1	1	0	0	0	0	0	
P11	11:26:00.734	93	63	1	1	0	0	0	0	0	
P11	11:26:00.801	94	270	1	1	0	0	0	0	0	
P11	11:26:01.091	95	153	1	1	0	0	0	0	0	
P11	11:26:01.311	96	167	1	1	0	0	0	0	0	
P11	11:26:01.497	97	160	1	1	0	0	0	0	0	
P11	11:26:01.697	98	647	1	1	0	0	0	0	0	
P11	11:26:02.457	99	100	1	1	0	0	0	0	0	
P11	11:26:02.580	100	100	1	1	0	0	0	0	0	
P11	11:26:02.734	101	257	1	0	1	0	0	0	1	
P11	11:26:03.030	102	213	1	0	1	0	0	0	1	
P11	11:26:03.287	103	260	1	1	0	0	0	0	0	
P11	11:26:03.594	104	147	1	1	0	0	0	0	0	
P11	11:26:03.770	105	120	1	1	0	0	0	0	0	
P11	11:26:03.924	106	103	1	0	0	1	0	0	0	
P11	11:26:04.037	107	140	1	0	0	0	0	0	0	
P11	11:26:04.273	108	433	1	0	1	0	0	0	1	
P11	11:26:04.760	109	253	1	0	0	0	0	0	0	
P11	11:26:05.043	110	223	1	1	0	0	0	0	0	
P11	11:26:05.307	111	227	1	1	0	0	0	0	0	
P11	11:26:05.603	112	413	1	0	1	0	0	0	1	
P11	11:26:06.053	113	377	1	0	1	0	0	1	0	
P11	11:26:06.497	114	223	1	1	0	0	0	0	0	
P11	11:26:06.757	115	143	1	1	0	0	0	0	0	
P11	11:26:06.937	116	183	1	0	0	1	0	0	0	
P11	11:26:07.186	117	80	1	0	1	0	0	0	0	
P11	11:26:07.373	118	63	1	0	0	0	0	0	0	
P11	11:26:07.470	119	330	1	1	0	0	0	0	0	
P11	11:26:07.833	120	167	1	1	0	0	0	0	0	
P11	11:26:08.036	121	243	1	1	0	0	0	0	0	
P11	11:26:08.323	122	163	1	1	0	0	0	0	0	
P11	11:26:08.536	123	70	1	1	0	0	0	0	0	
P11	11:26:08.616	124	167	1	1	0	0	0	0	0	
P11	11:26:08.826	125	677	1	1	0	0	0	0	0	
P11	11:26:09.573	126	213	1	1	0	0	0	0	0	
P11	11:26:09.819	127	707	1	1	0	0	0	0	0	
P11	11:26:10.586	128	177	1	0	1	0	0	0	0	
P11	11:26:10.816	129	223	1	0	1	0	0	1	0	
P11	11:26:11.103	130	133	1	0	0	0	0	0	0	
P11	11:26:11.286	131	393	1	1	0	0	0	0	0	
P11	11:26:11.712	132	167	1	1	0	0	0	0	0	
P11	11:26:11.912	133	293	1	1	0	0	0	0	0	
P11	11:26:12.252	134	207	1	1	0	0	0	0	0	
P11	11:26:12.529	135	420	1	0	1	0	0	0	1	
P11	11:26:12.982	136	357	1	0	1	0	0	1	0	
P11	11:26:13.362	137	220	1	0	1	0	0	1	0	
P11	11:26:13.639	138	180	1	0	0	0	0	0	0	
P12	15:30:46.742	1	267	1	0	0	0	0	0	0	
P12	15:30:46.989	2	70	1	1	0	0	0	0	0	
P12	15:30:47.312	3	133	1	1	0	0	0	0	0	
P12	15:30:47.465	4	137	1	0	0	0	0	0	0	
P12	15:30:47.928	5	140	1	1	0	0	0	0	0	
P12	15:30:48.092	6	133	1	1	0	0	0	0	0	
P12	15:30:48.252	7	250	1	0	0	0	0	0	0	
P12	15:30:48.528	8	200	1	0	0	0	0	0	0	
P12	15:30:48.758	9	193	1	0	0	0	0	0	0	
P12	15:30:48.981	10	180	1	0	0	0	0	0	0	
P12	15:30:49.181	11	140	1	0	0	0	0	0	0	
P12	15:30:49.348	12	167	1	0	0	0	0	0	0	
P12	15:30:49.541	13	150	1	0	0	0	0	0	0	
P12	15:30:49.718	14	300	1	0	0	0	0	0	0	
P12	15:30:50.048	15	197	1	0	0	0	0	0	0	
P12	15:30:50.395	16	90	1	1	0	0	0	0	0	
P12	15:30:50.515	17	183	1	1	0	0	0	0	0	
P12	15:30:50.718	18	97	1	1	0	0	0	0	0	
P12	15:30:50.885	19	123	1	1	0	0	0	0	0	
P12	15:30:51.031	20	157	1	1	0	0	0	0	0	
P12	15:30:51.221	21	140	1	0	0	0	0	0	0	
P12	15:30:51.385	22	167	1	0	0	0	0	0	0	
P12	15:30:51.574	23	163	1	0	0	0	0	0	0	
P12	15:30:51.765	24	153	1	0	0	0	0	0	0	
P12	15:30:51.945	25	90	1	0	0	0	0	0	0	
P12	15:30:52.214	26	80	1	0	0	0	0	0	0	
P12	15:30:52.488	27	120	1	0	0	0	0	0	0	
P12	15:30:52.631	28	133	1	0	0	0	0	0	0	
P12	15:30:52.791	29	217	1	0	0	0	0	0	0	
P12	15:30:53.034	30	263	1	0	0	0	0	0	0	
P12	15:30:53.334	31	210	1	1	0	0	0	0	0	
P12	15:30:53.791	32	97	1	0	0	0	0	0	0	
P12	15:30:53.918	33	67	1	0	0	0	0	0	0	
P12	15:30:54.034	34	243	1	0	0	0	0	0	0	
P12	15:30:54.391	35	160	1	0	0	0	0	0	0	
P12	15:30:54.574	36	90	1	0	0	0	0	0	0	
P12	15:30:54.687	37	170	1	0	0	0	0	0	0	
P12	15:30:54.881	38	73	1	0	0	0	0	0	0	
P12	15:30:54.991	39	240	1	0	0	0	0	0	0	
P12	15:30:55.247	40	160	1	1	0	0	0	0	0	
P12	15:30:55.717	41	120	1	0	0	0	0	0	0	
P12	15:30:55.864	42	203	1	0	0	0	0	0	0	
P12	15:30:56.094	43	337	1	0	0	0	0	0	0	
P12	15:30:56.847	44	520	1	0	1	0	0	0	1	
P12	15:30:57.427	45	177	1	0	0	0	0	0	0	
P12	15:30:57.611	46	123	1	0	0	0	0	0	0	
P12	15:30:57.787	47	623	1	1	0	0	0	0	0	
P12	15:30:58.437	48	247	1	0	0	0	0	0	0	
P12	15:30:58.714	49	523	1	1	0	0	0	0	0	
P12	15:30:59.267	50	160	1	0	0	0	0	0	0	
P12	15:30:59.450	51	163	1	0	0	0	0	0	0	
P12	15:30:59.667	52	170	1	0	0	0	0	0	0	
P12	15:30:59.884	53	117	1	0	0	0	0	0	0	
P12	15:31:00.027	54	183	1	0	0	0	0	0	0	
P12	15:31:00.237	55	120	1	0	0	0	0	0	0	
P12	15:31:00.387	56	310	1	0	0	0	0	0	0	
P12	15:31:00.727	57	220	1	0	0	0	0	0	0	
P12	15:31:00.970	58	270	1	0	0	0	0	0	0	
P12	15:31:01.260	59	167	1	0	0	0	0	0	0	
P12	15:31:01.673	60	103	1	0	0	0	0	0	0	
P12	15:31:01.797	61	323	1	0	0	0	0	0	0	
P12	15:31:02.143	62	250	1	0	0	0	0	0	0	
P12	15:31:02.417	63	393	1	0	0	0	0	0	0	
P12	15:31:02.837	64	357	1	0	0	0	0	0	0	
P12	15:31:03.673	65	153	1	0	0	0	0	0	0	
P12	15:31:03.930	66	110	1	0	0	0	0	0	0	
P12	15:31:04.406	67	153	1	0	0	0	0	0	0	
P12	15:31:04.586	68	173	1	0	0	0	0	0	0	
P12	15:31:04.950	69	167	1	0	0	0	0	0	0	
P12	15:31:05.140	70	130	1	0	0	0	0	0	0	
P12	15:31:05.293	71	193	1	0	0	0	0	0	0	
P12	15:31:05.506	72	127	1	0	0	0	0	0	0	
P12	15:31:05.656	73	173	1	0	0	0	0	0	0	
P12	15:31:05.856	74	107	1	1	0	0	0	0	0	
P12	15:31:06.259	75	90	1	0	0	0	0	0	0	
P12	15:31:06.623	76	157	1	0	0	1	0	0	0	
P12	15:31:06.799	77	163	1	0	0	1	0	0	0	
P12	15:31:07.013	78	177	1	0	1	0	0	0	1	
P12	15:31:07.339	79	123	1	0	1	0	0	0	1	
P12	15:31:07.509	80	147	1	0	0	1	0	0	0	
P12	15:31:07.676	81	140	1	0	0	1	0	0	0	
P12	15:31:07.826	82	153	1	0	0	1	0	0	0	
P12	15:31:08.026	83	100	1	0	0	0	0	0	0	
P12	15:31:08.146	84	63	1	0	0	0	0	0	0	
P12	15:31:08.316	85	247	1	0	0	0	0	0	0	
P12	15:31:08.586	86	110	1	0	0	0	0	0	0	
P12	15:31:08.722	87	163	1	0	0	0	0	0	0	
P12	15:31:08.916	88	177	1	0	0	0	0	0	0	
P12	15:31:09.116	89	110	1	1	0	0	0	0	0	
P12	15:31:09.252	90	123	1	1	0	0	0	0	0	
P12	15:31:09.676	91	167	1	0	1	0	0	0	1	
P12	15:31:10.066	92	120	1	0	0	1	0	0	0	
P12	15:31:10.199	93	127	1	0	0	1	0	0	0	
P12	15:31:10.339	94	220	1	0	0	1	0	0	0	
P12	15:31:10.562	95	157	1	0	0	1	0	0	0	
P12	15:31:10.732	96	400	1	0	0	1	0	0	0	
P12	15:31:11.189	97	213	1	0	1	0	0	0	1	
P12	15:31:11.455	98	190	1	0	0	1	0	0	0	
P12	15:31:11.695	99	137	1	0	0	0	0	0	0	
P12	15:31:11.849	100	153	1	0	0	0	0	0	0	
P12	15:31:12.032	101	270	1	1	0	0	0	0	0	
P12	15:31:12.382	102	183	1	0	1	0	0	0	1	
P12	15:31:12.585	103	123	1	0	1	0	0	0	1	
P12	15:31:12.758	104	167	1	0	0	1	0	0	0	
P12	15:31:13.002	105	83	1	0	0	0	0	0	0	
P12	15:31:13.112	106	147	1	0	0	0	0	0	0	
P12	15:31:13.285	107	90	1	0	0	0	0	0	0	
P12	15:31:13.402	108	240	1	0	0	0	0	0	0	
P12	15:31:13.738	109	187	1	0	1	0	0	0	1	
P12	15:31:13.945	110	390	1	0	1	0	0	0	1	
P12	15:31:14.352	111	153	1	0	1	0	0	0	1	
P12	15:31:14.528	112	323	1	0	1	0	0	0	1	
P12	15:31:14.895	113	137	1	0	1	0	0	1	0	
P12	15:31:15.215	114	523	1	0	1	0	0	1	0	
P12	15:31:15.775	115	230	1	0	1	0	1	0	0	
P12	15:31:16.035	116	187	1	0	1	0	0	1	0	
P12	15:31:16.438	117	243	1	0	1	0	0	1	0	
P12	15:31:16.751	118	500	1	0	0	0	0	0	0	
P12	15:31:17.295	119	170	1	0	1	0	0	0	1	
P12	15:31:17.655	120	310	1	0	1	0	0	0	0	
P12	15:31:18.021	121	133	1	0	0	1	0	0	0	
P12	15:31:18.191	122	87	1	0	0	0	0	0	0	
P12	15:31:18.311	123	83	1	0	0	0	0	0	0	
P12	15:31:18.441	124	77	1	0	0	0	0	0	0	
P12	15:31:18.548	125	167	1	0	0	0	0	0	0	
P12	15:31:18.748	126	107	1	0	0	0	0	0	0	
P12	15:31:18.881	127	233	1	0	0	0	0	0	0	
P12	15:31:19.134	128	147	1	0	0	0	0	0	0	
P12	15:31:19.628	129	67	1	0	1	0	0	0	1	
P12	15:31:19.714	130	230	1	0	1	0	0	0	1	
P12	15:31:19.998	131	87	1	0	0	0	0	0	0	
P12	15:31:20.108	132	277	1	0	0	0	0	0	0	
P12	15:31:20.437	133	217	1	0	0	0	0	0	0	
P12	15:31:20.674	134	247	1	0	0	0	0	0	0	
P12	15:31:20.951	135	213	1	0	0	0	0	0	0	
P12	15:31:21.197	136	313	1	0	0	0	0	0	0	
P12	15:31:21.561	137	93	1	0	1	0	0	0	1	
P12	15:31:21.877	138	270	1	0	1	0	0	0	1	
P12	15:31:22.207	139	163	1	0	1	0	0	1	0	
P12	15:31:22.584	140	247	1	0	1	0	1	0	0	
P12	15:31:22.850	141	460	1	0	1	0	1	0	0	
P12	15:31:23.624	142	80	1	0	0	0	0	0	0	
P12	15:31:23.727	143	183	1	0	0	0	0	0	0	
P12	15:31:23.934	144	237	1	0	0	0	0	0	0	
P12	15:31:24.180	145	283	1	0	0	0	0	0	0	
P12	15:31:24.497	146	203	1	0	1	0	0	0	1	
P12	15:31:24.750	147	160	1	0	0	1	0	0	0	
P12	15:31:24.927	148	257	1	0	0	1	0	0	0	
P12	15:31:25.234	149	177	1	1	0	0	0	0	0	
P12	15:31:25.437	150	123	1	0	0	0	0	0	0	
P12	15:31:25.600	151	237	1	0	0	0	0	0	0	
P12	15:31:25.863	152	273	1	0	0	0	0	0	0	
P12	15:31:26.394	153	310	1	0	1	0	0	0	1	
P12	15:31:26.730	154	1483	1	0	1	0	0	0	1	
P12	15:31:28.373	155	217	1	0	1	0	0	0	1	
P12	15:31:28.616	156	180	1	0	1	0	0	1	0	
P12	15:31:28.823	157	160	1	0	1	0	0	1	0	
P12	15:31:29.016	158	163	1	0	1	0	1	0	0	
P12	15:31:29.206	159	140	1	0	1	0	1	0	0	
P12	15:31:29.403	160	157	1	0	1	0	0	0	0	
P12	15:31:29.606	161	100	1	0	1	0	0	0	0	
P12	15:31:29.740	162	100	1	0	1	0	1	0	0	
P12	15:31:29.860	163	213	1	0	1	0	1	0	0	
P12	15:31:30.136	164	237	1	0	0	1	0	0	0	
P12	15:31:30.386	165	227	1	0	0	1	0	0	0	
P12	15:31:30.660	166	343	1	0	1	0	0	0	1	
P12	15:31:31.033	167	270	1	0	1	0	0	0	1	
P12	15:31:31.336	168	230	1	0	1	0	0	1	0	
P12	15:31:31.586	169	217	1	0	1	0	0	1	0	
P12	15:31:31.946	170	400	1	0	1	0	0	1	0	
P12	15:31:32.376	171	603	1	0	1	0	0	1	0	
P12	15:31:33.036	172	300	1	0	0	1	0	0	0	
P12	15:31:33.353	173	227	1	0	0	1	0	0	0	
P12	15:31:33.689	174	150	1	0	1	0	0	0	0	
P12	15:31:33.866	175	160	1	0	1	0	0	0	1	
P12	15:31:34.066	176	387	1	0	1	0	0	0	1	
P13	11:15:45.061	1	143	1	0	1	0	0	0	0	
P13	11:15:45.494	2	200	1	0	0	0	0	0	0	
P13	11:15:45.731	3	113	1	0	0	0	0	0	0	
P13	11:15:45.884	4	123	1	1	0	0	0	0	0	
P13	11:15:46.057	5	277	1	1	0	0	0	0	0	
P13	11:15:46.361	6	117	1	0	0	0	0	0	0	
P13	11:15:46.504	7	543	1	0	0	0	0	0	0	
P13	11:15:47.071	8	233	1	1	0	0	0	0	0	
P13	11:15:47.331	9	330	1	1	0	0	0	0	0	
P13	11:15:47.684	10	183	1	1	0	0	0	0	0	
P13	11:15:47.894	11	230	1	1	0	0	0	0	0	
P13	11:15:48.147	12	160	1	1	0	0	0	0	0	
P13	11:15:48.347	13	303	1	1	0	0	0	0	0	
P13	11:15:48.691	14	267	1	1	0	0	0	0	0	
P13	11:15:48.974	15	237	1	1	0	0	0	0	0	
P13	11:15:49.280	16	63	1	0	0	0	0	0	0	
P13	11:15:49.347	17	413	1	1	0	0	0	0	0	
P13	11:15:49.804	18	90	1	0	0	0	0	0	0	
P13	11:15:49.980	19	197	1	0	0	0	0	0	0	
P13	11:15:50.214	20	120	1	0	0	0	0	0	0	
P13	11:15:50.374	21	283	1	1	0	0	0	0	0	
P13	11:15:50.694	22	110	1	1	0	0	0	0	0	
P13	11:15:50.847	23	177	1	1	0	0	0	0	0	
P13	11:15:51.060	24	327	1	1	0	0	0	0	0	
P13	11:15:51.430	25	247	1	1	0	0	0	0	0	
P13	11:15:51.747	26	240	1	1	0	0	0	0	0	
P13	11:15:52.027	27	367	1	1	0	0	0	0	0	
